"EmployeeID","Age","Attrition","DistanceFromHome","Education","Gender","JobLevel","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch & Development","DepartmentSales","EducationFieldLife Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical Degree","JobRoleHuman Resources","JobRoleLaboratory Technician","JobRoleManager","JobRoleManufacturing Director","JobRoleResearch Director","JobRoleResearch Scientist","JobRoleSales Executive","JobRoleSales Representative","MaritalStatusMarried","MaritalStatusSingle","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","WorkHours"
159,38,1,3,3,1,2,49070,1,11,1,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,3,3,3,9
160,40,1,26,4,1,1,34820,0,18,1,21,2,20,1,12,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,2,3,6
161,26,1,3,2,1,4,24360,1,24,0,3,2,3,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,6
162,30,1,15,3,1,2,23800,4,18,3,9,2,5,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,4,1,2,3,8
163,29,1,8,3,1,3,194310,1,11,0,10,3,10,0,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,3,3,3,3,7
164,29,0,19,4,0,3,17900,5,16,1,6,4,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,4,2,3,7
165,19,0,4,3,0,1,76440,1,15,2,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,4,3,3,8
166,30,1,2,4,1,3,51310,0,15,1,10,2,9,7,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,3,3,7
167,57,1,2,2,0,4,63060,3,12,1,32,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,3,3,6
168,50,1,10,4,1,3,47870,0,12,0,28,3,27,15,7,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,3,3,3,7
169,30,1,10,2,0,3,188800,0,22,1,12,3,11,6,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,2,3,4,6
170,60,1,16,3,1,4,23390,4,20,0,22,4,18,13,11,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,4,3,4,7
171,47,1,1,3,0,5,135700,5,16,2,20,2,5,0,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,3,2,3,8
172,46,1,4,1,0,1,67120,6,21,1,26,3,3,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,1,2,4,7
173,35,1,15,2,1,2,54060,0,12,1,6,2,5,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,3,3,3,3,6
174,54,1,2,4,0,2,89380,7,11,3,19,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,3,3,8
175,34,1,8,2,0,1,24390,3,11,2,14,2,7,5,7,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,4,3,8
176,46,1,2,3,0,1,88370,2,18,0,15,3,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,2,3,9
177,31,1,7,3,0,2,53430,1,14,1,13,3,13,0,8,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,4,3,3,6
178,33,0,10,3,1,4,67280,7,22,0,15,2,7,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,4,2,4,8
179,33,0,5,4,0,2,66520,7,25,0,8,5,4,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,3,4,7
180,30,1,2,3,0,1,48500,0,12,1,4,4,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,3,3,3,6
181,35,1,12,2,1,2,28090,4,23,1,10,2,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,1,4,9
182,31,0,22,2,1,2,56890,3,15,2,12,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,2,3,7
183,34,0,17,1,0,1,20010,9,22,1,11,5,3,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,4,4,11
184,42,1,2,4,1,1,29770,4,15,3,8,3,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,2,3,8
185,36,1,3,4,0,1,40250,1,11,0,10,3,10,9,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,3,3,7
186,22,0,7,3,1,2,37850,5,13,2,4,2,2,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,6
187,48,1,6,3,0,1,108540,2,14,1,14,6,9,6,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,4,3,3,3,7
188,55,1,1,3,1,1,120310,3,11,0,37,5,10,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,3,3,7
189,41,1,3,2,1,2,99360,7,17,1,16,2,14,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,3,2,3,6
190,35,1,22,3,1,1,29660,9,18,0,15,2,11,6,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,3,3,2,3,6
191,40,1,15,3,1,2,25710,7,14,0,22,1,20,5,13,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,3,3,3,7
192,39,1,12,1,0,1,99910,1,16,1,8,3,8,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,3,3,7
193,31,1,1,4,0,3,61420,4,13,2,10,2,6,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,4,2,3,9
194,42,1,5,3,0,3,53900,1,14,0,10,3,10,5,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,2,3,3,11
195,45,1,2,1,1,4,44040,0,23,0,9,2,8,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,2,4,3,4,7
196,26,0,2,1,1,2,59930,0,12,0,8,3,7,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,3,3,9
197,29,1,5,3,0,1,51300,4,11,0,8,3,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,2,3,7
198,33,1,16,3,1,1,20900,4,16,0,10,2,6,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,3,7
199,31,1,2,4,1,1,29090,9,14,2,10,2,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,3,3,7
200,18,0,2,3,0,1,34680,1,18,2,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,3,4,3,9
201,40,1,1,4,1,2,30680,3,19,0,20,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,3,2,3,7
202,41,1,23,3,0,2,26700,2,15,2,10,2,8,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,2,3,9
203,26,1,9,4,0,3,26930,5,17,3,8,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,6
204,35,1,16,4,0,2,95260,1,15,0,5,2,5,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,2,3,6
205,34,1,26,3,0,1,52370,1,19,1,10,3,10,5,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,4,3,2,3,6
206,26,0,1,3,1,2,24260,1,22,0,1,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,1,1,4,9
207,37,1,8,1,0,1,41930,4,16,1,12,5,6,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,4,3,3,7
208,46,1,4,1,0,5,29110,5,13,0,28,3,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,3,3,6
209,41,1,24,1,0,1,26610,7,14,1,22,2,18,11,8,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3,3,3,8
210,37,1,7,2,0,1,20280,1,16,1,9,3,9,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,3,3,8
211,52,1,2,1,0,1,99800,2,11,1,18,2,10,6,9,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,3,3,9
212,32,0,7,2,1,2,32980,8,22,0,6,4,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,3,2,4,6
213,24,1,22,3,1,1,29350,0,14,2,3,5,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,2,3,6
214,38,1,5,3,1,1,154270,3,16,1,18,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,3,3,6
215,37,1,1,4,1,5,39440,6,11,2,8,3,6,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,2,3,3,7
216,49,1,21,1,0,1,40110,1,18,2,31,2,31,0,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,1,3,11
217,24,1,1,3,1,1,34070,1,15,2,6,2,6,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,3,2,3,9
218,26,1,19,4,1,4,119940,1,14,1,6,6,5,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,4,3,3,7
219,24,1,7,3,1,1,12320,1,12,0,1,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,2,3,1,3,7
220,50,1,2,2,0,1,29600,1,14,3,32,2,32,10,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,3,3,3,7
221,25,1,2,3,0,1,190940,1,16,0,7,3,7,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,2,3,7
222,24,0,2,3,0,2,39190,1,21,0,6,3,6,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,3,3,4,11
223,30,0,9,3,0,2,68250,1,14,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,4,3,3,7
224,34,1,6,2,0,4,102480,1,12,1,6,4,6,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,3,3,3,9
225,31,0,9,1,1,1,189470,2,12,2,9,2,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,3,7
226,35,1,2,3,1,5,24960,4,17,3,9,3,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,3,3,8
227,31,1,1,3,1,2,64650,4,17,0,13,3,7,5,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,3,3,6
228,27,1,22,4,0,1,22060,0,14,1,6,4,5,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,3,3,8
229,37,1,9,4,1,2,20860,4,14,0,17,3,3,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,2,3,3,9
230,20,1,17,4,1,1,22930,1,13,2,1,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,4,1,3,7
231,42,1,28,4,1,2,26450,1,15,0,10,5,10,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,3,3,3,7
232,43,1,10,5,1,2,26830,4,11,0,21,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,2,3,3,9
233,38,1,2,4,0,1,20140,3,17,1,8,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,4,3,7
234,43,1,4,3,1,2,34190,3,11,1,10,5,8,4,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,9
235,48,1,8,1,0,2,53760,7,13,1,21,3,3,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,4,3,7
236,44,1,29,4,0,2,19510,4,22,3,10,4,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,4,4,4,7
237,34,1,13,4,1,1,23410,1,20,2,8,3,8,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2,4,8
238,27,0,27,3,0,2,22930,0,18,0,5,0,4,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,3,3,6
239,21,1,16,2,0,3,87260,1,11,1,3,2,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,1,3,7
240,44,1,2,2,0,1,40110,4,14,1,26,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,4,3,3,9
241,22,1,2,2,1,2,195450,0,14,0,3,3,2,2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,2,3,6
242,33,1,13,4,1,2,45680,0,18,1,6,2,5,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,7
243,32,1,1,1,1,1,30220,1,16,1,6,3,6,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,3,9
244,30,1,4,5,0,3,57720,1,17,0,1,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,7
245,53,1,24,3,1,3,22690,7,11,1,18,2,14,8,10,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,4,2,3,7
246,34,1,1,5,0,1,53810,1,12,0,10,0,10,8,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,4,2,3,3,7
247,45,0,19,4,0,3,34410,2,13,1,5,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,3,3,8
248,26,1,7,2,0,1,54540,1,13,1,3,5,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,3,4,3,10
249,37,1,4,3,0,1,98840,1,14,0,10,3,10,7,8,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,2,3,6
250,29,1,2,3,1,1,41570,1,17,3,6,2,6,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,3,7
251,35,1,10,5,1,4,134580,1,11,0,17,3,17,11,8,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,4,3,3,3,7
252,33,1,8,3,0,2,90690,3,25,1,15,3,13,4,7,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,1,3,4,8
253,54,1,5,2,1,2,40140,2,19,1,16,4,9,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,4,2,3,6
254,36,1,8,3,0,2,59150,2,13,1,13,3,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,2,3,11
255,27,1,9,3,0,5,59930,0,14,1,5,3,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,3,1,3,7
256,20,0,1,3,0,5,61620,1,12,3,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,3,2,3,9
257,33,0,15,4,1,1,24060,1,11,0,10,3,10,9,7,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,3,3,10
258,35,1,2,1,0,1,187400,1,19,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,4,3,7
259,23,1,2,3,0,1,76370,2,11,1,5,3,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,3,3,7
260,25,1,11,3,0,2,100960,0,11,1,4,3,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,2,3,3,3,8
261,38,1,16,3,0,5,147560,0,20,1,8,3,7,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,3,2,4,7
262,29,1,2,4,0,4,64990,1,18,3,10,3,10,2,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,3,8
263,48,1,16,3,0,1,97240,3,13,0,12,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,3,4,3,7
264,27,1,4,3,0,5,21940,1,12,0,6,5,6,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,3,3,3,9
265,37,1,16,3,0,3,33880,3,11,0,4,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,4,3,8
266,50,1,5,3,0,1,54730,1,19,1,20,2,20,3,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,4,3,9
267,34,1,18,1,0,1,27030,1,21,1,9,2,8,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,3,4,7
268,24,0,17,2,1,1,25010,9,12,0,4,3,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,8
269,39,1,12,5,1,1,62200,1,14,2,20,2,20,11,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,3,3,3,3,7
270,32,1,2,3,0,5,30380,1,11,0,10,5,10,0,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,1,3,8
271,50,0,4,2,0,4,44240,3,14,1,18,2,4,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,3,3,2,3,8
272,38,1,9,4,0,1,43120,0,12,1,10,2,9,1,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,2,2,3,7
273,27,1,10,3,0,5,132450,1,23,1,9,3,9,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,2,4,7
274,32,1,1,3,0,2,136640,3,14,0,10,6,7,7,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,4,3,3,3,8
275,47,1,2,3,1,5,50210,2,17,0,20,3,7,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,3,3,7
276,40,1,3,4,1,3,51260,5,18,0,20,2,18,1,12,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1,3,3,3,9
277,53,1,7,1,0,2,28590,3,18,1,32,2,5,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,3,3,7
278,41,1,6,3,0,1,102390,3,24,3,23,3,21,12,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,3,4,8
279,60,1,8,2,1,5,53290,8,20,0,10,3,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,4,4,7
280,27,1,29,1,0,2,43250,1,14,0,9,2,9,1,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,3,7
281,41,1,3,3,0,1,72600,1,16,0,22,2,22,2,10,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,3,3,6
282,50,1,9,3,0,2,23220,7,25,1,4,0,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,3,4,4,7
283,28,0,2,4,0,3,20750,7,18,3,10,0,7,3,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,2,3,8
284,36,1,10,4,1,2,41520,9,19,1,10,3,8,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,3,3,6
285,38,1,1,3,1,3,96190,4,13,1,10,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,3,3,10
286,44,1,8,2,0,1,135030,2,12,0,9,6,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,2,3,6
287,47,1,27,3,0,1,54410,9,22,1,28,6,22,11,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,2,4,8
288,30,1,8,3,0,2,52090,7,14,1,10,3,8,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,3,3,8
289,29,1,1,2,1,1,106730,1,13,3,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,3,3,6
290,42,0,10,1,1,1,50100,6,21,3,7,3,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,4,10
291,43,1,26,1,0,1,135490,3,11,2,7,3,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,3,3,3,7
292,34,1,2,5,0,2,49990,3,12,2,10,2,5,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,4,3,6
293,23,1,13,3,0,5,42210,1,11,1,5,4,4,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,4,3,3,8
294,39,1,2,4,1,4,138720,9,12,3,12,3,8,3,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,2,3,6
295,56,1,2,4,0,1,20420,7,12,0,30,6,10,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,4,2,3,3,7
296,40,1,9,3,0,2,20730,0,14,0,5,3,4,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,3,3,9
297,27,1,10,3,1,1,29560,8,13,0,9,6,7,0,7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,3,3,8
298,29,1,20,3,1,2,29260,1,15,1,2,3,2,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,3,2,3,7
299,53,1,9,3,1,3,48090,2,18,0,19,2,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,3,3,3,6
300,35,1,5,1,0,1,51630,2,18,2,16,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,3,7
301,32,1,4,4,0,2,188440,1,19,0,10,3,10,4,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,3,1,3,8
302,38,1,10,3,0,4,181720,6,12,2,6,5,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,3,1,3,3,11
303,34,1,20,3,1,3,57440,3,19,1,7,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,2,3,6
304,52,1,21,5,0,3,28890,1,11,1,34,2,34,1,16,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,4,3,3,6
305,33,0,1,2,0,3,28710,1,17,3,10,2,10,7,8,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,4,2,3,3,10
306,25,1,8,3,0,2,74840,1,15,0,6,3,6,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,2,3,3,8
307,45,1,2,3,0,3,60740,0,14,0,9,2,8,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,6
308,23,1,23,1,1,2,173280,1,17,1,2,2,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,3,8
309,47,0,4,3,0,1,27740,4,13,1,10,2,5,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,3,3,10
310,34,1,12,3,0,1,45050,1,12,0,6,3,6,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,4,3,3,3,8
311,55,0,7,3,0,4,74280,5,12,0,24,2,5,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,3,3,3,8
312,36,1,7,2,0,5,116310,1,18,1,10,2,10,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,3,7
313,52,1,1,4,0,5,97380,0,18,2,5,2,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,3,3,3,7
314,26,1,2,2,0,1,28350,3,11,1,5,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,7
315,29,1,10,2,0,3,169590,4,14,3,11,5,8,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,3,2,3,3,6
316,26,0,15,2,0,2,26130,6,19,1,6,2,4,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,2,3,3,6
317,34,1,14,4,0,2,61460,2,12,0,10,3,4,1,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,4,3,3,3,6
318,54,1,18,4,1,2,49630,9,15,1,9,2,5,1,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,3,3,9
319,27,1,13,2,1,4,195370,0,12,0,5,5,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,4,3,3,3,7
320,37,1,2,4,0,2,61720,0,11,0,6,1,5,4,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,2,3,3,9
321,38,1,2,4,1,2,23680,6,11,1,17,3,15,4,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,3,11
